Read Name	ARO
NZ_CP008788.1:3044860-3049372_0-90	3003155
NZ_CP008788.1:3044860-3049372_0-22	3003155
NZ_CP008788.1:3044860-3049372_0-104	3003155
NZ_CP008788.1:3044860-3049372_0-24	3003155
NZ_CP008788.1:4660266-4727237_0-184	3005045
NZ_CP008788.1:4660266-4727237_0-420	3005045
NZ_CP008788.1:3728721-3734540_0-56	3001677;3006738
NZ_CP008788.1:3728721-3734540_0-114	3001677;3006738
NZ_CP008788.1:3728721-3734540_0-100	3001677;3006738
NZ_CP008788.1:3728721-3734540_0-136	3001677;3006738
NZ_CP008788.1:3728721-3734540_0-130	3001677
NZ_CP008788.1:3728721-3734540_0-6	3001677;3006738
NZ_CP008788.1:3728721-3734540_0-46	3001677
NZ_CP008788.1:3728721-3734540_0-78	3001677
NZ_CP008788.1:1573325-1582449_0-4	3002420
NZ_CP008788.1:1573325-1582449_0-24	3002420
NZ_CP008788.1:1573325-1582449_0-60	3002420
NZ_CP008788.1:52680-73740_0-236	3001653
NZ_CP008788.1:52680-73740_0-116	3001653
NZ_CP008788.1:2612180-2622147_0-64	3006972
NZ_CP008788.1:2612180-2622147_0-156	3006972;3000822
NZ_CP008788.1:2612180-2622147_0-44	3006972
NZ_CP008788.1:2612180-2622147_0-56	3006972
NZ_CP008788.1:2612180-2622147_0-12	3006972
NZ_CP008788.1:2612180-2622147_0-170	3006972
NZ_CP008788.1:1573325-1582449_0-134	3005300
NZ_CP008788.1:1573325-1582449_0-20	3005300
NZ_CP008788.1:1573325-1582449_0-140	3005300;3005849
NZ_CP008788.1:1573325-1582449_0-166	3005300
NZ_CP008788.1:1573325-1582449_0-90	3005300;3005849
NZ_CP008788.1:1573325-1582449_0-64	3005300;3005849
NZ_CP008788.1:1573325-1582449_0-176	3005300;3005849
NZ_CP008788.1:1573325-1582449_0-172	3005300;3001855
NZ_CP008788.1:1573325-1582449_0-168	3005300;3001855
NZ_CP008788.1:1573325-1582449_0-162	3005300;3001855
NZ_CP008788.1:1573325-1582449_0-114	3005300
NZ_CP008788.1:5393620-5397774_0-84	3001903
NZ_CP008788.1:5393620-5397774_0-32	3001903;3006931
NZ_CP008788.1:5393620-5397774_0-96	3001903;3006931
NZ_CP008788.1:5393620-5397774_0-6	3001903;3002833
NZ_CP008788.1:5393620-5397774_0-102	3001903;3006931
NZ_CP008788.1:5393620-5397774_0-46	3001903;3005358
NZ_CP008788.1:5393620-5397774_0-62	3001903;3006931
NZ_CP008788.1:4597627-4603763_0-62	3001819
NZ_CP008788.1:4597627-4603763_0-18	3001819
NZ_CP008788.1:4597627-4603763_0-16	3001819;3001048
NZ_CP008788.1:4597627-4603763_0-24	3001819;3001048
NZ_CP008788.1:4597627-4603763_0-26	3001819
NZ_CP008788.1:4597627-4603763_0-56	3001819
NZ_CP008788.1:2648937-2659461_0-68	3004789
NZ_CP008788.1:2648937-2659461_0-108	3004789
NZ_CP008788.1:2648937-2659461_0-162	3004789;3000186
NZ_CP008788.1:4016168-4039467_0-134	3006349
NZ_CP008788.1:4016168-4039467_0-86	3006349
NZ_CP008788.1:4016168-4039467_0-258	3006349
NZ_CP008788.1:4016168-4039467_0-160	3006349
NZ_CP008788.1:4016168-4039467_0-162	3006349
NZ_CP008788.1:4016168-4039467_0-148	3006349
NZ_CP008788.1:4016168-4039467_0-28	3006349
NZ_CP008788.1:1847757-1858154_0-60	3001511
NZ_CP008788.1:1847757-1858154_0-16	3001511;3003872
NZ_CP008788.1:1847757-1858154_0-26	3001511
NZ_CP008788.1:1847757-1858154_0-98	3001511
NZ_CP008788.1:1847757-1858154_0-30	3001511
NZ_CP008788.1:52680-73740_0-160	3003162
NZ_CP008788.1:52680-73740_0-4	3003162
NZ_CP008788.1:52680-73740_0-84	3003162
NZ_CP008788.1:52680-73740_0-92	3003162
NZ_CP008788.1:3728721-3734540_0-86	3002367
NZ_CP008788.1:3728721-3734540_0-106	3002367
NZ_CP008788.1:3728721-3734540_0-70	3002367
NZ_CP008788.1:3728721-3734540_0-138	3002367
NZ_CP008788.1:3148128-3154679_0-72	3004867
NZ_CP008788.1:3148128-3154679_0-96	3004867
NZ_CP008788.1:3148128-3154679_0-36	3004867
NZ_CP008788.1:4016168-4039467_0-56	3002091
NZ_CP008788.1:4016168-4039467_0-46	3002091
NZ_CP008788.1:4016168-4039467_0-146	3002091
NZ_CP008788.1:4016168-4039467_0-104	3002091
NZ_CP008788.1:4016168-4039467_0-54	3002091
NZ_CP008788.1:4016168-4039467_0-222	3002091
NZ_CP008788.1:4016168-4039467_0-188	3002091
NZ_CP008788.1:4016168-4039467_0-220	3002091
NZ_CP008788.1:1225487-1243789_0-84	3002197
NZ_CP008788.1:1225487-1243789_0-104	3002197
NZ_CP008788.1:1225487-1243789_0-218	3002197;3002582
NZ_CP008788.1:1225487-1243789_0-128	3002197
NZ_CP008788.1:1225487-1243789_0-172	3002197;3002582
NZ_CP008788.1:1225487-1243789_0-212	3002197;3002582
NZ_CP008788.1:1225487-1243789_0-4	3002197;3001123
NZ_CP008788.1:1225487-1243789_0-162	3002197;3001123
NZ_CP008788.1:4660266-4727237_0-582	3002067
NZ_CP008788.1:4660266-4727237_0-608	3002067
NZ_CP008788.1:4660266-4727237_0-616	3002067
NZ_CP008788.1:4660266-4727237_0-128	3002067
NZ_CP008788.1:4660266-4727237_0-40	3002067
NZ_CP008788.1:4660266-4727237_0-238	3002067
NZ_CP008788.1:4660266-4727237_0-208	3002067
NZ_CP008788.1:4660266-4727237_0-414	3002067
NZ_CP008788.1:4660266-4727237_0-522	3002067
NZ_CP008788.1:2662324-2701780_0-290	3006558
NZ_CP008788.1:2662324-2701780_0-250	3006558
NZ_CP008788.1:2662324-2701780_0-310	3006558
NZ_CP008788.1:2662324-2701780_0-346	3006558
NZ_CP008788.1:2662324-2701780_0-272	3006558
NZ_CP008788.1:2662324-2701780_0-110	3006558
NZ_CP008788.1:6142192-6148099_0-38	3001466
NZ_CP008788.1:6142192-6148099_0-66	3001466
NZ_CP008788.1:6142192-6148099_0-62	3001466
NZ_CP008788.1:6142192-6148099_0-48	3001466;3001467
NZ_CP008788.1:6142192-6148099_0-64	3001466;3001467
NZ_CP008788.1:6142192-6148099_0-68	3001466;3001467
NZ_CP008788.1:5281591-5322663_0-376	3004547
NZ_CP008788.1:5281591-5322663_0-368	3004547
NZ_CP008788.1:5281591-5322663_0-40	3004547
NZ_CP008788.1:5281591-5322663_0-118	3004547
NZ_CP008788.1:5281591-5322663_0-30	3004547
NZ_CP008788.1:5281591-5322663_0-170	3004547
NZ_CP008788.1:1992228-2034309_0-250	3002925;3006274
NZ_CP008788.1:1992228-2034309_0-74	3002925
NZ_CP008788.1:1992228-2034309_0-264	3002925
NZ_CP008788.1:2648937-2659461_0-164	3002312;3001777
NZ_CP008788.1:2648937-2659461_0-160	3002312;3001777
NZ_CP008788.1:2648937-2659461_0-166	3002312;3001777
NZ_CP008788.1:2648937-2659461_0-148	3002312
NZ_CP008788.1:2648937-2659461_0-124	3002312;3001777
NZ_CP008788.1:2648937-2659461_0-44	3002312
NZ_CP008788.1:2648937-2659461_0-32	3002312;3002830
NZ_CP008788.1:2662324-2701780_0-120	3003971
NZ_CP008788.1:2662324-2701780_0-150	3003971
NZ_CP008788.1:2662324-2701780_0-366	3003971
NZ_CP008788.1:6142192-6148099_0-34	3001431
NZ_CP008788.1:2821045-2828838_0-124	3001458
NZ_CP008788.1:2821045-2828838_0-74	3001458
NZ_CP008788.1:2821045-2828838_0-14	3001458
NZ_CP008788.1:2821045-2828838_0-68	3001458
NZ_CP008788.1:2821045-2828838_0-54	3001458
NZ_CP008788.1:2821045-2828838_0-120	3001458
NZ_CP008788.1:2821045-2828838_0-18	3001458
NZ_CP008788.1:2821045-2828838_0-108	3001458
NZ_CP008788.1:2639894-2645371_0-26	3006262
NZ_CP008788.1:2639894-2645371_0-40	3006262
NZ_CP008788.1:2639894-2645371_0-122	3006262
NZ_CP008788.1:2639894-2645371_0-56	3006262
NZ_CP008788.1:5134026-5166037_0-118	3004362
NZ_CP008788.1:5134026-5166037_0-12	3004362
NZ_CP008788.1:5134026-5166037_0-146	3004362
NZ_CP008788.1:5134026-5166037_0-66	3004362
NZ_CP008788.1:3702341-3728704_0-136	3006395
NZ_CP008788.1:3702341-3728704_0-226	3006395
NZ_CP008788.1:3702341-3728704_0-150	3006395
NZ_CP008788.1:3702341-3728704_0-240	3006395
NZ_CP008788.1:3702341-3728704_0-14	3006395
NZ_CP008788.1:3702341-3728704_0-132	3006395
NZ_CP008788.1:3702341-3728704_0-188	3006395
NZ_CP008788.1:2612180-2622147_0-98	3006863;3001399
NZ_CP008788.1:2612180-2622147_0-18	3006863;3001399
NZ_CP008788.1:2612180-2622147_0-68	3006863;3002360
NZ_CP008788.1:2612180-2622147_0-154	3006863
NZ_CP008788.1:2612180-2622147_0-32	3006863
NZ_CP008788.1:3728721-3734540_0-72	3006255
NZ_CP008788.1:3728721-3734540_0-52	3006255
NZ_CP008788.1:3728721-3734540_0-98	3006255
NZ_CP008788.1:91725-124603_0-270	3006609
NZ_CP008788.1:91725-124603_0-260	3006609
NZ_CP008788.1:91725-124603_0-298	3006609
NZ_CP008788.1:91725-124603_0-140	3006609
NZ_CP008788.1:91725-124603_0-96	3006609
NZ_CP008788.1:91725-124603_0-176	3006609;3005964
NZ_CP008788.1:91725-124603_0-10	3006609
NZ_CP008788.1:91725-124603_0-144	3006609
NZ_CP008788.1:91725-124603_0-264	3006609
NZ_CP008788.1:1847757-1858154_0-66	3006258
NZ_CP008788.1:1847757-1858154_0-134	3006258
NZ_CP008788.1:1847757-1858154_0-62	3006258
NZ_CP008788.1:1847757-1858154_0-104	3006258
NZ_CP008788.1:1847757-1858154_0-102	3006258
NZ_CP008788.1:1847757-1858154_0-20	3006258
NZ_CP008788.1:4626928-4642721_0-182	3005008
NZ_CP008788.1:4626928-4642721_0-36	3005008
NZ_CP008788.1:4626928-4642721_0-204	3005008
NZ_CP008788.1:4626928-4642721_0-70	3005008
NZ_CP008788.1:4626928-4642721_0-124	3005008
NZ_CP008788.1:4626928-4642721_0-112	3005008
NZ_CP008788.1:4626928-4642721_0-94	3005008
NZ_CP008788.1:1255559-1282726_0-8	3004636
NZ_CP008788.1:3044860-3049372_0-100	3006484
NZ_CP008788.1:3044860-3049372_0-116	3006484
NZ_CP008788.1:3044860-3049372_0-66	3006484
NZ_CP008788.1:3044860-3049372_0-52	3006484
NZ_CP008788.1:312063-318334_0-96	3002033
NZ_CP008788.1:312063-318334_0-100	3002033
NZ_CP008788.1:312063-318334_0-18	3002033;3005262
NZ_CP008788.1:312063-318334_0-80	3002033;3005262
NZ_CP008788.1:312063-318334_0-50	3002033;3005262
NZ_CP008788.1:5134026-5166037_0-162	3005630
NZ_CP008788.1:5134026-5166037_0-274	3005630
NZ_CP008788.1:5134026-5166037_0-246	3005630
NZ_CP008788.1:5134026-5166037_0-26	3005630
NZ_CP008788.1:4626928-4642721_0-68	3006604
NZ_CP008788.1:4626928-4642721_0-30	3006604
NZ_CP008788.1:4626928-4642721_0-54	3006604
NZ_CP008788.1:4626928-4642721_0-12	3006604
NZ_CP008788.1:4597627-4603763_0-28	3006653
NZ_CP008788.1:4597627-4603763_0-12	3006653
NZ_CP008788.1:4597627-4603763_0-14	3006653
NZ_CP008788.1:4597627-4603763_0-42	3006653
NZ_CP008788.1:4597627-4603763_0-8	3006653
NZ_CP008788.1:4597627-4603763_0-44	3006653
NZ_CP008788.1:4597627-4603763_0-2	3006653
NZ_CP008788.1:2805246-2809554_0-36	3001759;3006166
NZ_CP008788.1:2805246-2809554_0-76	3001759;3005181
NZ_CP008788.1:2805246-2809554_0-6	3001759;3006166
NZ_CP008788.1:2805246-2809554_0-8	3001759;3005181
NZ_CP008788.1:2805246-2809554_0-24	3001759;3005181
NZ_CP008788.1:3663533-3669031_0-78	3005963
NZ_CP008788.1:3663533-3669031_0-84	3005963
NZ_CP008788.1:3663533-3669031_0-10	3005963
NZ_CP008788.1:3663533-3669031_0-8	3005963
NZ_CP008788.1:2253807-2258635_0-24	3006934
NZ_CP008788.1:2253807-2258635_0-38	3006934
NZ_CP008788.1:2253807-2258635_0-64	3006934;3005744
NZ_CP008788.1:5281591-5322663_0-74	3001190
NZ_CP008788.1:5281591-5322663_0-330	3001190
NZ_CP008788.1:5281591-5322663_0-140	3001190
NZ_CP008788.1:5281591-5322663_0-250	3001190
NZ_CP008788.1:1573325-1582449_0-88	3005946
NZ_CP008788.1:1573325-1582449_0-68	3005946
NZ_CP008788.1:2639894-2645371_0-52	3006375
NZ_CP008788.1:2639894-2645371_0-80	3006375
NZ_CP008788.1:2639894-2645371_0-4	3006375
NZ_CP008788.1:2639894-2645371_0-48	3006375
NZ_CP008788.1:2639894-2645371_0-70	3006375
NZ_CP008788.1:2639894-2645371_0-18	3006375
NZ_CP008788.1:2639894-2645371_0-6	3006375
NZ_CP008788.1:2639894-2645371_0-68	3006375;3001692
NZ_CP008788.1:2639894-2645371_0-96	3006375;3001692
NZ_CP008788.1:4660266-4727237_0-194	3001977
NZ_CP008788.1:4660266-4727237_0-556	3001977
NZ_CP008788.1:4660266-4727237_0-368	3001977
NZ_CP008788.1:4660266-4727237_0-486	3001977
NZ_CP008788.1:4660266-4727237_0-290	3001977
NZ_CP008788.1:4660266-4727237_0-540	3001977
NZ_CP008788.1:4660266-4727237_0-600	3001977
NZ_CP008788.1:2216167-2228307_0-104	3002419
NZ_CP008788.1:2216167-2228307_0-148	3002419
NZ_CP008788.1:2216167-2228307_0-40	3002419
NZ_CP008788.1:2216167-2228307_0-34	3002419
NZ_CP008788.1:2216167-2228307_0-14	3002419
NZ_CP008788.1:4016168-4039467_0-106	3005591
NZ_CP008788.1:4016168-4039467_0-244	3005591;3003196
NZ_CP008788.1:1573325-1582449_0-120	3006823
NZ_CP008788.1:1573325-1582449_0-158	3006823
NZ_CP008788.1:1573325-1582449_0-58	3006823
NZ_CP008788.1:1573325-1582449_0-154	3006823
NZ_CP008788.1:1573325-1582449_0-26	3006823
NZ_CP008788.1:2770405-2784062_0-178	3005012
NZ_CP008788.1:2770405-2784062_0-56	3005012
NZ_CP008788.1:2770405-2784062_0-16	3005012
NZ_CP008788.1:2770405-2784062_0-152	3005012
NZ_CP008788.1:3972522-3976536_0-58	3001856
NZ_CP008788.1:3972522-3976536_0-20	3001856
NZ_CP008788.1:3972522-3976536_0-28	3001856;3006868
NZ_CP008788.1:3972522-3976536_0-62	3001856
NZ_CP008788.1:3972522-3976536_0-82	3001856;3006868
NZ_CP008788.1:3972522-3976536_0-60	3001856;3006868
NZ_CP008788.1:3972522-3976536_0-68	3001856
NZ_CP008788.1:2230896-2239061_0-24	3005935
NZ_CP008788.1:2230896-2239061_0-16	3005935
NZ_CP008788.1:2230896-2239061_0-104	3005935
NZ_CP008788.1:2230896-2239061_0-18	3005935
NZ_CP008788.1:2230896-2239061_0-48	3005935
NZ_CP008788.1:3702341-3728704_0-160	3001746;3005265
NZ_CP008788.1:3702341-3728704_0-54	3001746;3001926
NZ_CP008788.1:3702341-3728704_0-246	3001746;3001926
NZ_CP008788.1:3702341-3728704_0-208	3001746;3005265
NZ_CP008788.1:3702341-3728704_0-216	3001746;3001926
NZ_CP008788.1:3702341-3728704_0-206	3001746;3001926
NZ_CP008788.1:3702341-3728704_0-52	3001746;3001926
NZ_CP008788.1:3702341-3728704_0-76	3001746;3001926
NZ_CP008788.1:1992228-2034309_0-148	3000961
NZ_CP008788.1:1992228-2034309_0-384	3000961
NZ_CP008788.1:1992228-2034309_0-388	3000961
NZ_CP008788.1:2612180-2622147_0-90	3005755
NZ_CP008788.1:2612180-2622147_0-106	3005755
NZ_CP008788.1:2612180-2622147_0-120	3005755
NZ_CP008788.1:2230896-2239061_0-94	3004072
NZ_CP008788.1:2230896-2239061_0-106	3004072
NZ_CP008788.1:2230896-2239061_0-10	3004072
NZ_CP008788.1:2230896-2239061_0-22	3004072
NZ_CP008788.1:2230896-2239061_0-92	3004072
NZ_CP008788.1:2230896-2239061_0-8	3004072
NZ_CP008788.1:2230896-2239061_0-52	3004072
NZ_CP008788.1:2230896-2239061_0-86	3004072
NZ_CP008788.1:2230896-2239061_0-42	3004072
NZ_CP008788.1:2230896-2239061_0-40	3004072
NZ_CP008788.1:2230896-2239061_0-58	3004072
NZ_CP008788.1:2230896-2239061_0-50	3004072
NZ_CP008788.1:2230896-2239061_0-20	3004072
NZ_CP008788.1:2302171-2309952_0-46	3006634
NZ_CP008788.1:2302171-2309952_0-12	3006634
NZ_CP008788.1:2302171-2309952_0-56	3006634
NZ_CP008788.1:2302171-2309952_0-38	3006634
NZ_CP008788.1:2302171-2309952_0-8	3006634
NZ_CP008788.1:2302171-2309952_0-14	3006634
NZ_CP008788.1:2302171-2309952_0-32	3006634
NZ_CP008788.1:2302171-2309952_0-68	3006634
NZ_CP008788.1:2302171-2309952_0-24	3006634
NZ_CP008788.1:3148128-3154679_0-86	3006443
NZ_CP008788.1:3148128-3154679_0-44	3006443
NZ_CP008788.1:3148128-3154679_0-74	3006443
NZ_CP008788.1:3148128-3154679_0-90	3006443
NZ_CP008788.1:3148128-3154679_0-76	3006443
NZ_CP008788.1:3728721-3734540_0-128	3006645
NZ_CP008788.1:3728721-3734540_0-142	3006645
NZ_CP008788.1:3728721-3734540_0-10	3006645
NZ_CP008788.1:3728721-3734540_0-4	3006645
NZ_CP008788.1:3728721-3734540_0-82	3006645;3006736
NZ_CP008788.1:3728721-3734540_0-116	3006645
NZ_CP008788.1:2639894-2645371_0-78	3001376
NZ_CP008788.1:2639894-2645371_0-102	3001376;3003881
NZ_CP008788.1:2639894-2645371_0-22	3001376;3003881
NZ_CP008788.1:2639894-2645371_0-62	3001376
NZ_CP008788.1:2639894-2645371_0-14	3001376
NZ_CP008788.1:4860876-4895145_0-324	3001899
NZ_CP008788.1:4860876-4895145_0-32	3001899
NZ_CP008788.1:4860876-4895145_0-214	3001899
NZ_CP008788.1:4860876-4895145_0-4	3001899
NZ_CP008788.1:4860876-4895145_0-198	3001899
NZ_CP008788.1:4860876-4895145_0-42	3001899
NZ_CP008788.1:4860876-4895145_0-108	3001899
NZ_CP008788.1:3464397-3468557_0-18	3005836
NZ_CP008788.1:3464397-3468557_0-90	3005836
NZ_CP008788.1:3464397-3468557_0-16	3005836
NZ_CP008788.1:3464397-3468557_0-92	3005836
NZ_CP008788.1:3464397-3468557_0-62	3005836
NZ_CP008788.1:3464397-3468557_0-84	3005836
NZ_CP008788.1:3464397-3468557_0-96	3005836
NZ_CP008788.1:415044-427536_0-50	3001682
NZ_CP008788.1:415044-427536_0-70	3002347
NZ_CP008788.1:415044-427536_0-6	3002347
NZ_CP008788.1:415044-427536_0-72	3002347
NZ_CP008788.1:3641904-3658093_0-6	3005292
NZ_CP008788.1:3641904-3658093_0-56	3005292
NZ_CP008788.1:3641904-3658093_0-140	3005292
NZ_CP008788.1:3641904-3658093_0-130	3005292
NZ_CP008788.1:3641904-3658093_0-188	3005292
NZ_CP008788.1:3641904-3658093_0-186	3005292
NZ_CP008788.1:3641904-3658093_0-114	3005292
NZ_CP008788.1:3641904-3658093_0-154	3005292
NZ_CP008788.1:3641904-3658093_0-10	3005292
NZ_CP008788.1:3641904-3658093_0-124	3005292
NZ_CP008788.1:3641904-3658093_0-46	3005292
NZ_CP008788.1:3641904-3658093_0-26	3005292
NZ_CP008788.1:52680-73740_0-22	3002942
NZ_CP008788.1:52680-73740_0-148	3002942
NZ_CP008788.1:52680-73740_0-134	3002942
NZ_CP008788.1:52680-73740_0-146	3002942
NZ_CP008788.1:52680-73740_0-128	3002942
NZ_CP008788.1:52680-73740_0-244	3002942
NZ_CP008788.1:2041574-2049234_0-18	3002735
NZ_CP008788.1:2041574-2049234_0-14	3002735
NZ_CP008788.1:2041574-2049234_0-12	3002735
NZ_CP008788.1:2041574-2049234_0-68	3002735
NZ_CP008788.1:2041574-2049234_0-88	3002735
NZ_CP008788.1:2041574-2049234_0-28	3002735
NZ_CP008788.1:1255559-1282726_0-274	3003120
NZ_CP008788.1:1255559-1282726_0-4	3003120;3001196
NZ_CP008788.1:1255559-1282726_0-184	3003120;3001196
NZ_CP008788.1:1255559-1282726_0-80	3003120;3001196
NZ_CP008788.1:1255559-1282726_0-98	3003120;3004804
NZ_CP008788.1:1255559-1282726_0-200	3003120;3001196
NZ_CP008788.1:3935784-3940075_0-34	3005519;3006980
NZ_CP008788.1:3935784-3940075_0-74	3005519
NZ_CP008788.1:3935784-3940075_0-40	3005519;3006980
NZ_CP008788.1:3935784-3940075_0-12	3005519;3006980
NZ_CP008788.1:3935784-3940075_0-42	3005519;3006980
NZ_CP008788.1:3935784-3940075_0-20	3005519
NZ_CP008788.1:3935784-3940075_0-46	3005519;3006980
NZ_CP008788.1:3935784-3940075_0-72	3005519;3006980
NZ_CP008788.1:6142192-6148099_0-10	3001467
NZ_CP008788.1:6142192-6148099_0-50	3001467
NZ_CP008788.1:6142192-6148099_0-110	3001467
NZ_CP008788.1:6142192-6148099_0-2	3001467
NZ_CP008788.1:3120284-3134830_0-76	3005769
NZ_CP008788.1:3120284-3134830_0-56	3005769
NZ_CP008788.1:3120284-3134830_0-166	3005769
NZ_CP008788.1:3120284-3134830_0-70	3005769
NZ_CP008788.1:3120284-3134830_0-8	3005769
NZ_CP008788.1:3120284-3134830_0-156	3005769
NZ_CP008788.1:3120284-3134830_0-142	3005769
NZ_CP008788.1:1958497-1964491_0-72	3006004;3006871
NZ_CP008788.1:1958497-1964491_0-32	3006004;3006871
NZ_CP008788.1:1958497-1964491_0-36	3006004;3006871
NZ_CP008788.1:1958497-1964491_0-16	3006004;3000499
NZ_CP008788.1:1958497-1964491_0-44	3006004;3000499
NZ_CP008788.1:1958497-1964491_0-80	3006004;3000499
NZ_CP008788.1:1958497-1964491_0-54	3006004;3000499
NZ_CP008788.1:1958497-1964491_0-104	3006004;3000499
NZ_CP008788.1:1573325-1582449_0-32	3006083
NZ_CP008788.1:1847757-1858154_0-142	3006917
NZ_CP008788.1:1847757-1858154_0-118	3006917
NZ_CP008788.1:1847757-1858154_0-68	3006917
NZ_CP008788.1:1847757-1858154_0-128	3006917
NZ_CP008788.1:1847757-1858154_0-84	3006917
NZ_CP008788.1:2821045-2828838_0-78	3006554
NZ_CP008788.1:2821045-2828838_0-80	3006554
NZ_CP008788.1:2821045-2828838_0-102	3006554
NZ_CP008788.1:2821045-2828838_0-40	3006554
NZ_CP008788.1:2821045-2828838_0-90	3006554
NZ_CP008788.1:4860876-4895145_0-258	3005695;3005127
NZ_CP008788.1:4860876-4895145_0-284	3005695
NZ_CP008788.1:4860876-4895145_0-88	3005695;3005127
NZ_CP008788.1:4860876-4895145_0-68	3005695
NZ_CP008788.1:4860876-4895145_0-54	3005695
NZ_CP008788.1:1255559-1282726_0-248	3004804
NZ_CP008788.1:1255559-1282726_0-88	3004804;3002972
NZ_CP008788.1:1255559-1282726_0-32	3004804;3002972
NZ_CP008788.1:1255559-1282726_0-24	3004804;3002972
NZ_CP008788.1:1255559-1282726_0-240	3004804;3002972
NZ_CP008788.1:1255559-1282726_0-202	3004804;3002972
NZ_CP008788.1:643006-692031_0-58	3005323
NZ_CP008788.1:643006-692031_0-12	3005323
NZ_CP008788.1:643006-692031_0-18	3005323
NZ_CP008788.1:2216167-2228307_0-62	3006320
NZ_CP008788.1:2216167-2228307_0-142	3006320
NZ_CP008788.1:2216167-2228307_0-46	3006320
NZ_CP008788.1:2216167-2228307_0-172	3006320
NZ_CP008788.1:2216167-2228307_0-20	3006320
NZ_CP008788.1:2216167-2228307_0-96	3006320
NZ_CP008788.1:2216167-2228307_0-58	3006320
NZ_CP008788.1:2216167-2228307_0-98	3006320
NZ_CP008788.1:2216167-2228307_0-74	3006320;3005780
NZ_CP008788.1:2216167-2228307_0-106	3006320;3005780
NZ_CP008788.1:2216167-2228307_0-42	3006320
NZ_CP008788.1:2216167-2228307_0-102	3006320;3005780
NZ_CP008788.1:2216167-2228307_0-168	3006320
NZ_CP008788.1:2216167-2228307_0-80	3006320
NZ_CP008788.1:2041574-2049234_0-72	3000566
NZ_CP008788.1:2041574-2049234_0-92	3000566;3002487
NZ_CP008788.1:2041574-2049234_0-86	3000566;3002487
NZ_CP008788.1:2041574-2049234_0-104	3000566;3002487
NZ_CP008788.1:2041574-2049234_0-10	3000566;3002487
NZ_CP008788.1:2041574-2049234_0-60	3000566
NZ_CP008788.1:2041574-2049234_0-20	3000566
NZ_CP008788.1:2041574-2049234_0-4	3000566;3002487
NZ_CP008788.1:2041574-2049234_0-50	3000566
NZ_CP008788.1:3464397-3468557_0-56	3006892
NZ_CP008788.1:3464397-3468557_0-60	3006892
NZ_CP008788.1:3464397-3468557_0-94	3006892
NZ_CP008788.1:3464397-3468557_0-76	3006892
NZ_CP008788.1:3464397-3468557_0-66	3006892
NZ_CP008788.1:3120284-3134830_0-160	3002595
NZ_CP008788.1:3120284-3134830_0-38	3002595
NZ_CP008788.1:3120284-3134830_0-42	3002595
NZ_CP008788.1:3972522-3976536_0-40	3002087
NZ_CP008788.1:3972522-3976536_0-56	3002087
NZ_CP008788.1:3972522-3976536_0-50	3002087
NZ_CP008788.1:3972522-3976536_0-86	3002087
NZ_CP008788.1:1573325-1582449_0-74	3005849
NZ_CP008788.1:1573325-1582449_0-28	3005849
NZ_CP008788.1:3728721-3734540_0-50	3001761
NZ_CP008788.1:4860876-4895145_0-164	3006842
NZ_CP008788.1:4860876-4895145_0-304	3006842
NZ_CP008788.1:4860876-4895145_0-244	3006842
NZ_CP008788.1:4860876-4895145_0-176	3006842
NZ_CP008788.1:4860876-4895145_0-96	3006842;3006313
NZ_CP008788.1:4860876-4895145_0-318	3006842;3006313
NZ_CP008788.1:4860876-4895145_0-180	3006842
NZ_CP008788.1:3663533-3669031_0-96	3002230;3002090
NZ_CP008788.1:3641904-3658093_0-110	3006891
NZ_CP008788.1:3935784-3940075_0-60	3002723
NZ_CP008788.1:3935784-3940075_0-22	3002723
NZ_CP008788.1:3935784-3940075_0-26	3002723
NZ_CP008788.1:3935784-3940075_0-58	3002723
NZ_CP008788.1:3935784-3940075_0-32	3002723
NZ_CP008788.1:3935784-3940075_0-80	3002723
NZ_CP008788.1:3935784-3940075_0-52	3002723
NZ_CP008788.1:3935784-3940075_0-70	3002723
NZ_CP008788.1:3935784-3940075_0-28	3002723
NZ_CP008788.1:3935784-3940075_0-16	3002723
NZ_CP008788.1:3432770-3442869_0-102	3005749
NZ_CP008788.1:3432770-3442869_0-66	3005749
NZ_CP008788.1:3432770-3442869_0-142	3005749
NZ_CP008788.1:3728721-3734540_0-16	3006736
NZ_CP008788.1:3728721-3734540_0-68	3006736
NZ_CP008788.1:1255559-1282726_0-26	3002972
NZ_CP008788.1:1255559-1282726_0-236	3002972
NZ_CP008788.1:1255559-1282726_0-114	3002972
NZ_CP008788.1:1255559-1282726_0-196	3002972
NZ_CP008788.1:1958497-1964491_0-78	3006286
NZ_CP008788.1:1958497-1964491_0-70	3006286
NZ_CP008788.1:1958497-1964491_0-46	3006286
NZ_CP008788.1:4727287-4732589_0-36	3005061
NZ_CP008788.1:4727287-4732589_0-14	3005061
NZ_CP008788.1:4727287-4732589_0-4	3005061
NZ_CP008788.1:6142192-6148099_0-52	3006454;3002406
NZ_CP008788.1:6142192-6148099_0-88	3006454;3002406
NZ_CP008788.1:6142192-6148099_0-6	3006454;3001847
NZ_CP008788.1:6142192-6148099_0-98	3006454
NZ_CP008788.1:6142192-6148099_0-30	3006454;3006509
NZ_CP008788.1:6142192-6148099_0-70	3006454
NZ_CP008788.1:2216167-2228307_0-48	3004661
NZ_CP008788.1:2216167-2228307_0-64	3004661
